School,Sex,Age,Area Type,Family Size,Parents Cohabitation,Mother's Education,Father's Education,Mother's Job,Fathers's Job,Reason,Guardian,Study Time,Failed,Extra School Support,Extra Paid Courses,Extra Activities,Attended Nursery School,Wants Higher Education,Internet Access,In a Romantic Relation,Family Relation,Free Time,Go Out,Workday Alcohol Consumption,Weekly Alcohol Consumption,Health Status,# of Class Absent
Mousinho da Silveira,Female,17,Rural,More than 3,Together,Higher,5th to 9th grade,other,Other,Course Preference,Mother,2 to 5 hours,0,yes,no,no,no,yes,yes,no,Good,Normal,Normal,Low,Normal,Very High,0
Mousinho da Silveira,Male,16,Urban,Less or Equal to 3,Apart,5th to 9th grade,5th to 9th grade,other,Services,Course Preference,Father,2 to 5 hours,0,no,no,no,no,yes,yes,yes,Good,Very Low,Low,Low,Low,Very High,0
Mousinho da Silveira,Male,17,Urban,More than 3,Together,Secondary,5th to 9th grade,other,Other,Other,Father,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,Good,Very Low,Low,Low,Low,Very Low,0
Mousinho da Silveira,Male,19,Urban,More than 3,Together,Primary,Primary,other,Other,Other,Mother,2 to 5 hours,2,no,no,yes,yes,no,yes,no,Good,High,Normal,Normal,High,High,2
Mousinho da Silveira,Male,17,Urban,Less or Equal to 3,Apart,Primary,None,other,Other,Close to Home,Mother,Less than 2 hours,0,no,no,no,yes,yes,no,yes,Good,Very Low,Low,Very Low,Very Low,Very High,4
Mousinho da Silveira,Female,17,Rural,More than 3,Together,Primary,Primary,At Home,At Home,Course Preference,Father,Less than 2 hours,0,no,no,yes,yes,no,yes,yes,Normal,Very High,Very High,Low,Low,High,3
Mousinho da Silveira,Female,16,Rural,More than 3,Together,Primary,5th to 9th grade,other,Other,Close to Home,Father,5 to 10 hours,0,yes,no,no,no,yes,yes,yes,Good,Normal,High,Very Low,Very Low,Normal,5
Mousinho da Silveira,Male,16,Rural,Less or Equal to 3,Together,Primary,5th to 9th grade,other,At Home,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,yes,no,no,Good,High,High,Low,High,Very High,4
Mousinho da Silveira,Female,17,Rural,More than 3,Together,Secondary,Primary,other,Other,Course Preference,Mother,2 to 5 hours,3,no,no,yes,no,yes,yes,yes,Excellent,High,High,Very Low,Very Low,Very High,2
Mousinho da Silveira,Male,17,Rural,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Other,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,no,no,yes,Excellent,Very High,Very High,Normal,Very High,Very High,0
Mousinho da Silveira,Male,18,Rural,More than 3,Together,Primary,None,At Home,At Home,Course Preference,Other,Less than 2 hours,1,yes,no,no,yes,yes,no,no,Good,Normal,Low,Very Low,Very Low,High,0
Mousinho da Silveira,Male,17,Rural,More than 3,Together,Primary,Primary,other,Services,Course Preference,Mother,Less than 2 hours,0,no,no,yes,no,yes,yes,yes,Good,Very High,Very High,Very Low,Normal,Low,0
Mousinho da Silveira,Male,18,Urban,Less or Equal to 3,Together,Primary,Primary,At Home,At Home,Course Preference,Mother,2 to 5 hours,0,no,no,yes,yes,yes,no,no,Good,Normal,Normal,Very Low,High,Very High,6
Mousinho da Silveira,Female,16,Rural,Less or Equal to 3,Together,5th to 9th grade,5th to 9th grade,other,Services,Course Preference,Father,2 to 5 hours,0,no,no,yes,yes,yes,no,yes,Excellent,High,Normal,Very Low,Very Low,Very Low,0
Mousinho da Silveira,Male,17,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Other,Course Preference,Mother,Less than 2 hours,1,no,no,yes,yes,yes,no,yes,Very Bad,Low,Very Low,Low,Normal,Very High,0
Mousinho da Silveira,Male,16,Rural,More than 3,Together,Secondary,5th to 9th grade,Services,Other,Course Preference,Father,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Good,Very High,Very High,Low,Normal,Very High,2
Mousinho da Silveira,Male,16,Rural,Less or Equal to 3,Together,Primary,Primary,At Home,Other,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,no,Good,Very High,Very High,Low,High,Very High,0
Mousinho da Silveira,Male,18,Rural,More than 3,Together,Primary,Primary,Services,Other,Course Preference,Other,Less than 2 hours,1,no,no,no,yes,no,yes,yes,Excellent,Normal,Normal,Low,Normal,Very High,2
Mousinho da Silveira,Male,18,Rural,More than 3,Together,Secondary,5th to 9th grade,Services,Other,Course Preference,Mother,Less than 2 hours,1,no,no,no,yes,no,yes,no,Bad,Normal,Very Low,Low,Low,Very High,0
Mousinho da Silveira,Male,19,Urban,More than 3,Together,Secondary,5th to 9th grade,At Home,Services,Course Preference,Mother,Less than 2 hours,3,no,no,yes,yes,yes,no,no,Normal,Low,Very Low,Very Low,Very Low,Normal,4
Mousinho da Silveira,Male,18,Urban,More than 3,Together,Secondary,Secondary,At Home,At Home,Course Preference,Mother,2 to 5 hours,2,no,no,yes,yes,no,yes,no,Good,High,Very High,Very Low,Normal,Normal,9
Mousinho da Silveira,Male,16,Rural,More than 3,Together,5th to 9th grade,5th to 9th grade,Services,Services,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,yes,Excellent,High,Normal,Low,High,High,6
Mousinho da Silveira,Male,19,Urban,More than 3,Together,5th to 9th grade,Primary,At Home,Other,Course Preference,Other,Less than 2 hours,3,no,no,yes,no,no,yes,yes,Good,High,Normal,Very Low,Normal,Very High,4
Mousinho da Silveira,Female,16,Urban,More than 3,Apart,Secondary,5th to 9th grade,Services,At Home,Course Preference,Mother,2 to 5 hours,2,no,no,yes,yes,yes,no,yes,Bad,Very High,Very High,Very Low,Very Low,Very Low,8
Mousinho da Silveira,Female,17,Urban,More than 3,Together,Primary,Primary,other,At Home,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,yes,no,no,Good,Normal,Low,Very Low,Low,Very High,9
Mousinho da Silveira,Male,20,Rural,More than 3,Together,Primary,Primary,other,Other,Course Preference,Other,Less than 2 hours,1,no,no,no,yes,no,yes,yes,Good,High,Normal,Low,High,High,12
Mousinho da Silveira,Female,18,Rural,More than 3,Apart,Higher,Secondary,Services,Services,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Excellent,High,High,Normal,High,Low,8
Mousinho da Silveira,Male,18,Rural,More than 3,Together,Secondary,5th to 9th grade,other,Other,Course Preference,Mother,Less than 2 hours,0,no,no,no,no,yes,yes,no,Bad,Very High,Very High,Very High,Very High,Very High,8
Mousinho da Silveira,Male,19,Rural,More than 3,Together,Primary,Primary,other,Services,Close to Home,Other,2 to 5 hours,1,no,no,no,yes,yes,yes,no,Excellent,High,High,Normal,Normal,Low,8
Mousinho da Silveira,Male,17,Urban,More than 3,Together,Secondary,Secondary,Health,Other,Course Preference,Mother,2 to 5 hours,1,no,no,no,yes,yes,yes,no,Good,Very High,High,Low,Normal,Normal,4
Mousinho da Silveira,Male,18,Urban,Less or Equal to 3,Together,Primary,Secondary,At Home,Services,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,no,yes,yes,Good,Normal,Normal,Low,Normal,Normal,0
Mousinho da Silveira,Male,19,Rural,More than 3,Together,Primary,Primary,other,Other,Close to Home,Other,Less than 2 hours,1,no,no,no,yes,yes,yes,no,Good,High,High,Normal,Normal,Very High,4
Mousinho da Silveira,Female,18,Urban,More than 3,Apart,Primary,5th to 9th grade,At Home,Other,Course Preference,Mother,2 to 5 hours,2,no,no,no,yes,yes,no,no,Good,Normal,Normal,Very Low,Very Low,Very High,2
Mousinho da Silveira,Female,19,Urban,Less or Equal to 3,Apart,Primary,Primary,At Home,Other,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,no,no,no,Very Bad,High,High,Very Low,Very Low,Very High,0
Mousinho da Silveira,Female,18,Rural,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Other,Other,Mother,Less than 2 hours,1,no,no,no,yes,no,yes,yes,Excellent,Very High,Very High,Very Low,Very Low,Normal,0
Mousinho da Silveira,Female,17,Rural,More than 3,Together,None,None,At Home,Other,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Good,High,Normal,Very Low,Very Low,Very High,0
Mousinho da Silveira,Female,17,Rural,Less or Equal to 3,Apart,Secondary,Primary,other,At Home,Course Preference,Other,5 to 10 hours,0,no,yes,no,yes,no,no,no,Good,Low,Normal,Low,Low,Normal,5
Mousinho da Silveira,Female,17,Urban,More than 3,Together,Higher,5th to 9th grade,Teacher,Services,Close to Home,Mother,2 to 5 hours,0,yes,no,yes,yes,yes,yes,no,Excellent,Very High,Very High,Very Low,Normal,Very High,0
Mousinho da Silveira,Female,18,Rural,Less or Equal to 3,Together,5th to 9th grade,5th to 9th grade,Services,Services,Course Preference,Mother,2 to 5 hours,1,no,no,yes,yes,yes,yes,no,Bad,Normal,Normal,Very Low,Low,High,3
Mousinho da Silveira,Female,17,Urban,More than 3,Together,Higher,Primary,Health,At Home,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,yes,no,yes,Normal,Low,Low,Very Low,Very Low,Very High,0
Mousinho da Silveira,Female,17,Urban,Less or Equal to 3,Together,Primary,5th to 9th grade,At Home,Other,Course Preference,Father,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Excellent,Very High,Very Low,Very Low,Very Low,Normal,0
Mousinho da Silveira,Female,18,Urban,More than 3,Together,Primary,Primary,other,Other,Course Preference,Mother,2 to 5 hours,2,no,no,yes,yes,yes,no,yes,Normal,High,High,Low,Low,Very High,3
Mousinho da Silveira,Female,18,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,Services,At Home,School Reputation,Father,2 to 5 hours,0,no,no,yes,no,yes,yes,no,Good,Normal,Very High,Very Low,Very Low,Very Low,2
Mousinho da Silveira,Female,17,Urban,More than 3,Together,Secondary,Secondary,Services,Services,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Good,High,Normal,Very Low,Very Low,High,0
Mousinho da Silveira,Female,18,Urban,Less or Equal to 3,Apart,Primary,5th to 9th grade,At Home,Other,School Reputation,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,no,Good,High,Normal,Very Low,Low,High,0
Mousinho da Silveira,Female,18,Urban,More than 3,Together,Higher,Higher,Teacher,Teacher,School Reputation,Mother,2 to 5 hours,0,no,no,yes,no,yes,yes,no,Good,Normal,Very High,Very Low,Low,Very Low,0
Mousinho da Silveira,Male,18,Urban,Less or Equal to 3,Together,Higher,Higher,Services,Other,School Reputation,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,no,Excellent,High,Very High,Very Low,Very Low,Very High,3
Mousinho da Silveira,Female,17,Urban,More than 3,Together,Higher,5th to 9th grade,other,Other,Course Preference,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,no,Good,Normal,Normal,Very Low,Low,High,0
Mousinho da Silveira,Female,18,Rural,More than 3,Together,5th to 9th grade,5th to 9th grade,At Home,Other,Course Preference,Mother,2 to 5 hours,1,no,no,yes,yes,yes,no,yes,Good,Normal,Normal,Very Low,Very Low,High,0
Mousinho da Silveira,Male,18,Urban,Less or Equal to 3,Together,Primary,5th to 9th grade,At Home,Services,Close to Home,Mother,Less than 2 hours,0,no,no,no,no,yes,no,no,Good,Very Low,High,Very High,Very High,Very Low,8
Mousinho da Silveira,Male,18,Rural,More than 3,Together,Higher,Higher,At Home,Services,Other,Mother,Less than 2 hours,0,no,yes,yes,yes,yes,yes,yes,Bad,Very High,Very High,Very Low,Very Low,Very Low,5
Mousinho da Silveira,Male,17,Rural,More than 3,Together,Primary,Primary,other,Services,Other,Father,Less than 2 hours,0,no,no,no,no,no,no,no,Good,Low,Normal,Normal,High,High,4
Mousinho da Silveira,Female,18,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Other,Course Preference,Mother,2 to 5 hours,0,no,no,no,no,yes,yes,yes,Very Bad,Normal,Very Low,Very Low,Very Low,Low,4
Mousinho da Silveira,Female,18,Urban,Less or Equal to 3,Together,5th to 9th grade,5th to 9th grade,Services,Services,Course Preference,Father,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,Excellent,High,Very High,Very Low,High,Normal,0
Mousinho da Silveira,Female,18,Rural,Less or Equal to 3,Apart,Higher,5th to 9th grade,Teacher,Other,School Reputation,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,Excellent,Normal,Very Low,Very Low,Very Low,Very High,0
Mousinho da Silveira,Female,18,Urban,More than 3,Together,Primary,Primary,At Home,Services,Course Preference,Mother,2 to 5 hours,1,no,no,no,yes,no,no,no,Good,High,Low,Very Low,Low,Low,2
Mousinho da Silveira,Female,19,Urban,More than 3,Together,Primary,Primary,At Home,Services,Other,Father,Less than 2 hours,1,no,no,no,yes,no,no,no,Excellent,Very High,Very High,Low,Normal,Low,0
Mousinho da Silveira,Female,17,Urban,More than 3,Together,Higher,5th to 9th grade,Teacher,Other,Course Preference,Father,More than 10 hours,0,no,no,no,yes,yes,yes,yes,Good,Low,Normal,Normal,Very Low,Very High,0
Mousinho da Silveira,Female,17,Rural,Less or Equal to 3,Apart,5th to 9th grade,Primary,Services,Other,School Reputation,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,Excellent,Normal,Normal,Very Low,Low,Low,5
Mousinho da Silveira,Female,18,Urban,Less or Equal to 3,Apart,Primary,Primary,At Home,Services,Course Preference,Mother,2 to 5 hours,0,no,no,no,yes,yes,no,yes,Excellent,Low,Normal,Very Low,Low,Normal,2
Mousinho da Silveira,Female,18,Urban,More than 3,Together,Primary,5th to 9th grade,At Home,At Home,Course Preference,Father,2 to 5 hours,0,no,no,no,yes,no,no,no,Good,Very Low,Very Low,Very Low,Very Low,High,0
Mousinho da Silveira,Female,19,Rural,More than 3,Apart,Primary,Primary,At Home,At Home,Course Preference,Other,2 to 5 hours,3,no,no,yes,yes,no,no,yes,Normal,Very High,High,Very Low,High,Very Low,0
Mousinho da Silveira,Female,18,Rural,More than 3,Together,5th to 9th grade,5th to 9th grade,Services,Other,Close to Home,Mother,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,Good,Low,Very Low,Very Low,Very Low,High,5
Mousinho da Silveira,Male,17,Rural,More than 3,Together,Higher,Secondary,Services,Other,Close to Home,Mother,2 to 5 hours,1,no,yes,yes,no,yes,yes,yes,Good,Very High,Very High,Very Low,Normal,Low,4
Mousinho da Silveira,Female,18,Urban,More than 3,Together,Secondary,Secondary,Services,Services,Course Preference,Father,2 to 5 hours,0,no,no,no,yes,yes,no,yes,Excellent,Normal,High,Very Low,Very Low,Very High,0
Mousinho da Silveira,Female,17,Rural,More than 3,Together,Higher,Higher,Teacher,Services,Other,Father,2 to 5 hours,0,no,yes,yes,yes,yes,yes,no,Good,Normal,Normal,Very Low,Low,Very High,2
Mousinho da Silveira,Female,17,Urban,Less or Equal to 3,Apart,Secondary,5th to 9th grade,Services,Other,School Reputation,Mother,2 to 5 hours,0,no,no,no,yes,yes,no,yes,Very Bad,Low,Normal,Very Low,Low,Very High,0
Mousinho da Silveira,Male,18,Urban,Less or Equal to 3,Together,Primary,Primary,other,Services,Close to Home,Father,Less than 2 hours,0,no,no,no,no,yes,yes,yes,Normal,Normal,Low,Very Low,Low,Normal,2
Mousinho da Silveira,Female,18,Urban,Less or Equal to 3,Together,Primary,Primary,At Home,Services,Course Preference,Father,5 to 10 hours,0,no,no,no,yes,yes,yes,no,Excellent,Normal,Low,Very Low,Very Low,High,0
Mousinho da Silveira,Female,18,Rural,Less or Equal to 3,Apart,Primary,5th to 9th grade,At Home,Other,Course Preference,Mother,2 to 5 hours,0,no,no,no,yes,yes,no,yes,Good,Normal,High,Very Low,High,Very High,0
Mousinho da Silveira,Female,18,Urban,More than 3,Together,Secondary,Secondary,Services,Services,Other,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,Good,Normal,Low,Very Low,Normal,Normal,6
Mousinho da Silveira,Female,17,Urban,Less or Equal to 3,Together,Higher,Higher,At Home,At Home,Course Preference,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,Bad,Normal,High,Very Low,Very Low,Very Low,4
Mousinho da Silveira,Female,17,Rural,More than 3,Together,Primary,5th to 9th grade,other,Services,Course Preference,Father,2 to 5 hours,0,no,no,no,no,yes,no,no,Normal,Low,Low,Very Low,Low,Normal,0
Mousinho da Silveira,Male,18,Rural,More than 3,Together,Primary,Secondary,At Home,Other,Course Preference,Mother,2 to 5 hours,0,no,yes,no,yes,yes,no,no,Normal,Normal,High,Low,High,Normal,0
Mousinho da Silveira,Male,18,Urban,Less or Equal to 3,Together,Higher,Higher,Teacher,Services,Other,Mother,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,Good,Low,Low,Low,Low,Very High,0
Mousinho da Silveira,Female,17,Rural,More than 3,Together,Primary,Primary,other,Services,School Reputation,Mother,Less than 2 hours,1,no,no,no,yes,yes,yes,yes,Excellent,Low,Very Low,Very Low,Low,Very Low,0
Mousinho da Silveira,Female,18,Urban,More than 3,Together,5th to 9th grade,Secondary,At Home,Services,Course Preference,Father,Less than 2 hours,0,no,no,no,yes,yes,yes,yes,Excellent,Low,Normal,Very Low,Low,High,0
Mousinho da Silveira,Female,18,Rural,More than 3,Together,Higher,Higher,other,Teacher,Other,Father,2 to 5 hours,0,no,no,no,no,yes,yes,yes,Normal,Low,Low,High,Low,Very High,0
Mousinho da Silveira,Male,18,Rural,Less or Equal to 3,Together,Primary,5th to 9th grade,At Home,Services,Other,Father,Less than 2 hours,0,no,no,yes,yes,no,yes,yes,Good,Normal,Normal,Low,Normal,Normal,3
Mousinho da Silveira,Female,17,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,other,At Home,Close to Home,Mother,5 to 10 hours,0,no,no,yes,yes,yes,no,yes,Normal,High,Normal,Very Low,Very Low,Normal,8
Mousinho da Silveira,Female,17,Rural,More than 3,Together,Primary,5th to 9th grade,other,Other,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,no,Normal,Very High,Very High,Very Low,Normal,Very Low,4
Mousinho da Silveira,Female,18,Rural,Less or Equal to 3,Together,Higher,Higher,other,Other,School Reputation,Mother,5 to 10 hours,0,no,no,no,yes,yes,yes,no,Excellent,High,High,Very Low,Very Low,Very Low,0
Mousinho da Silveira,Female,18,Rural,More than 3,Together,Primary,Primary,other,Other,Close to Home,Mother,5 to 10 hours,0,no,no,no,yes,yes,yes,no,Good,Normal,Low,Very Low,Low,High,4
Mousinho da Silveira,Female,19,Rural,More than 3,Together,Primary,Primary,At Home,Other,Course Preference,Other,2 to 5 hours,1,no,no,no,yes,yes,yes,yes,Good,Normal,Normal,Very Low,Very Low,Normal,4
Mousinho da Silveira,Female,18,Rural,Less or Equal to 3,Together,Higher,Higher,Teacher,Services,Course Preference,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Excellent,High,Normal,Normal,High,Low,1
Mousinho da Silveira,Female,18,Urban,More than 3,Together,Secondary,Secondary,other,Other,Close to Home,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,Good,Very Low,Normal,Very Low,Low,Very Low,1
Mousinho da Silveira,Female,17,Rural,More than 3,Together,Secondary,Primary,At Home,Other,School Reputation,Mother,2 to 5 hours,0,no,no,yes,no,yes,yes,no,Good,Very High,High,Low,Normal,Very Low,10
Mousinho da Silveira,Male,18,Urban,More than 3,Together,Higher,Higher,Teacher,Teacher,Close to Home,Father,2 to 5 hours,0,no,no,yes,no,yes,yes,no,Normal,Low,High,Very Low,High,Low,4
Mousinho da Silveira,Male,18,Rural,More than 3,Together,5th to 9th grade,Primary,other,Other,Other,Mother,Less than 2 hours,0,no,no,yes,no,yes,yes,yes,Good,High,Normal,Very Low,Normal,Very High,0
Mousinho da Silveira,Male,17,Urban,More than 3,Together,5th to 9th grade,Secondary,other,Services,Close to Home,Father,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Good,High,Normal,Very Low,Very Low,Normal,4
Mousinho da Silveira,Male,19,Rural,More than 3,Together,Primary,Primary,other,Services,Other,Mother,Less than 2 hours,1,no,no,no,yes,yes,no,no,Good,Normal,Low,Very Low,Normal,Very High,0
Mousinho da Silveira,Male,18,Rural,More than 3,Together,Higher,5th to 9th grade,other,Other,Close to Home,Father,Less than 2 hours,1,no,yes,no,yes,yes,no,no,Excellent,High,Normal,High,Normal,Normal,0
Mousinho da Silveira,Female,18,Rural,More than 3,Together,5th to 9th grade,5th to 9th grade,At Home,Other,Other,Mother,5 to 10 hours,0,no,no,no,yes,yes,no,no,Excellent,Normal,Normal,Very Low,Normal,High,0
Mousinho da Silveira,Female,17,Urban,More than 3,Together,Higher,Secondary,Teacher,Other,Other,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,no,Excellent,Very High,High,Very Low,Very Low,Very Low,0
Mousinho da Silveira,Female,18,Rural,More than 3,Together,Higher,Higher,Teacher,At Home,School Reputation,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,yes,Good,High,Normal,Low,Low,Very High,4
